"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"November 6, 2016",Missouri,Broseley,"County Road 625",1,0,N/A
"November 6, 2016","West Virginia",Pinch,"Caesar Driver",0,1,N/A
"November 6, 2016","North Carolina",Garner,"1832 Spring Drive",1,0,N/A
"November 5, 2016",Indiana,"Floyds Knobs","3900 block of Vale Hill Drive",1,0,N/A
"November 5, 2016",Florida,Dunnellon,"2800 block of West Dunnellon Road",0,0,N/A
"November 5, 2016",Tennessee,Memphis,"4685 American Way",0,0,N/A
"November 4, 2016",Arizona,Tolleson,"100th Avenue and Williams Street",0,1,N/A
"November 4, 2016",Pennsylvania,Uniontown,"Lennox Street",1,0,N/A
"November 4, 2016",Missouri,"Lake Saint Louis","Lake St Louis and Quail Meadows Court",1,0,N/A
"November 4, 2016",Ohio,Ashtabula,"2000 North Gratz Street",0,1,N/A
"November 4, 2016",Texas,"Grimes (county)","FM 224",1,0,N/A
"November 4, 2016",California,"Elk Grove","8400 block of Modena Way",0,0,N/A
"November 3, 2016",Florida,Tampa,"McLaurin Drive",0,0,N/A
"November 3, 2016",California,Eureka,"1600 block of Summer Street",0,0,N/A
"November 1, 2016","New York",Buffalo,"1000 Block of Lovejoy",0,2,N/A
"November 1, 2016",Iowa,Davenport,"1318 N. Division St.",0,1,N/A
"November 1, 2016",Florida,Wellington,"8400 block of St Johns Court",0,0,N/A
"November 1, 2016",Missouri,"Saint Louis","4100 block of Taft Ave",2,0,N/A
"November 1, 2016",Tennessee,Nashville,"31st Avenue North and Alameda Street",0,0,N/A
"November 1, 2016",Tennessee,Nashville,"Cathy Jo Circle",1,0,N/A
"November 1, 2016",Texas,"Corpus Christi","Deer Creek",0,0,N/A
"November 1, 2016",Alabama,Birmingham,"4100 block of Pinson Valley Parkway",0,1,N/A
"November 1, 2016",Ohio,"Hamilton (Lindenwald)",N/A,0,1,N/A
"October 31, 2016",Missouri,"Saint Louis","4400 block of Richard Pl",0,2,N/A
"October 31, 2016",California,Turlock,"North Thor Street",1,0,N/A
"October 31, 2016",Ohio,Cleveland,"12903 Shaw Avenue",0,1,N/A
"October 31, 2016",Ohio,Middletown,"3100 block of Yale Drive",0,0,N/A
"October 30, 2016",Oklahoma,Tulsa,"2224 North New Haven",1,1,N/A
"October 30, 2016",Massachusetts,Amherst,"South East Street",0,2,N/A
"October 30, 2016",Kentucky,Louisville,"4300 block of River Park Drive",0,1,N/A
"October 30, 2016",Tennessee,Greeneville,"2300 block of Pigeon Creek Road",0,0,N/A
"October 30, 2016",Florida,Orlando,"4444 Rio Grande Apartments",1,1,N/A
"October 30, 2016",Virginia,Richmond,"8808 Three Chopt Rd",1,1,N/A
"October 30, 2016",Ohio,"Gates Mills","Som Center Rd and Annandale Rd",0,0,N/A
"October 30, 2016","North Carolina",Charlotte,"3215 Freedom Drive",1,0,N/A
"October 29, 2016",Indiana,Indianapolis,"6600 block of Little Leaf Place",1,0,N/A
"October 29, 2016",Texas,Houston,"3420 West Orem Drive",1,0,N/A
"October 29, 2016",Kentucky,Hopkinsville,"Woodvale Drive",0,0,N/A
"October 29, 2016",Indiana,Indianapolis,"6951 Shorecrest Drive",0,1,N/A
"October 29, 2016",Texas,"San Antonio","12845 Potranco Road",0,0,N/A
"October 29, 2016",Texas,"San Antonio","15163 Judson Road",0,0,N/A
"October 29, 2016",Tennessee,Knoxville,"520 Windview Way",0,1,N/A
"October 28, 2016","North Carolina",Charlotte,"Osprey Drive",0,1,N/A
"October 28, 2016","New Jersey",Clifton,"Harrison Pl and Ackerman Ave",0,0,N/A
"October 27, 2016",Georgia,"Stone Mountain","700 block of Wetherborn Place",1,0,N/A
"October 27, 2016",Ohio,Dayton,"700 Block of Hart St",0,0,N/A
"October 27, 2016",Kentucky,"Louisville (Saint Matthews)","Hampshire Dr",0,0,N/A
"October 27, 2016",Idaho,Rigby,"4310 E. 300 N.",0,1,N/A
"October 27, 2016",Florida,"Palm Beach Gardens (Riviera Beach)","1100 block of W 28th St",1,0,N/A
"October 26, 2016",Indiana,Indianapolis,"30th Street and Emerson Avenue",0,0,N/A
"October 26, 2016","New Hampshire",Auburn,"56 Wood Hill Drive",0,0,N/A
"October 26, 2016","New Jersey",Paterson,"Front Street",0,1,N/A
"October 26, 2016",Tennessee,Nashville,"510 Old Hickory Road",0,0,N/A
"October 26, 2016",Ohio,Cleveland,"3700 block of East 154th Street",1,0,N/A
"October 26, 2016",Pennsylvania,Pittsburgh,"Sandusky Court",0,1,N/A
"October 25, 2016","Rhode Island",Providence,"Ayrault Street",0,0,N/A
"October 25, 2016","North Carolina","Pitt (county)","Oakley Road",0,0,N/A
"October 25, 2016","West Virginia",Huntington,"1901 5th Avenue",0,0,N/A
"October 25, 2016",Oregon,Portland,"East 102nd Avenue and East Burnside Street",0,0,N/A
"October 25, 2016","South Carolina",Barnwell,"Turner Street",0,1,N/A
"October 25, 2016","New Mexico","Las Cruces","300 Block of Keathley Dr",0,1,N/A
"October 24, 2016",Louisiana,Gretna,N/A,0,1,N/A
"October 24, 2016","North Carolina",Durham,"1204 Worth St",0,0,N/A
"October 23, 2016",Nevada,Reno,"Douglas Alley and North Virginia Street",1,2,N/A
"October 23, 2016",Tennessee,Martin,"Hyndsver Road",1,0,N/A
"October 23, 2016",Ohio,Columbus,"18 N Nelson Rd",0,0,N/A
"October 23, 2016","New Hampshire",Laconia,"Cottage St",0,0,N/A
"October 23, 2016",Washington,"Spokane (Spokane Valley)","17300 block of East Montgomery Avenue",1,0,N/A
"October 23, 2016",Texas,Lubbock,"3700 block of 28th Street",0,1,N/A
"October 23, 2016",Colorado,Denver,"4777 Ireland Court",1,0,N/A
"October 23, 2016",Virginia,"Woodbridge (Dale City)","14300 block of Westminister Ln",0,0,N/A
"October 22, 2016",Colorado,"Colorado Springs","31 E. Fillmore Street",0,0,N/A
"October 22, 2016",Texas,Houston,"4900 block of Cavalcade",0,2,N/A
"October 22, 2016","North Carolina","Wayne (county)","202 Little River Drive",1,0,N/A
"October 22, 2016",Florida,"West Palm Beach","111 E 27th St",1,0,N/A
"October 22, 2016",Missouri,"Saint Louis (Maplewood)","2633 South Big Bend Boulevard",0,0,N/A
"October 21, 2016",Texas,Houston,"304 East 39th Street",0,4,N/A
"October 21, 2016",Indiana,Clarksville,"107 North Elm Street",0,0,N/A
"October 21, 2016","South Dakota","Sioux Falls","4100 block of W 41st St",0,1,N/A
"October 21, 2016",Indiana,Bargersville,N/A,0,0,N/A
"October 21, 2016",Virginia,Richmond,"300 block of Keeton Road",0,0,N/A
"October 21, 2016",Alabama,Anniston,"South Quintard Avenue",0,1,N/A
"October 21, 2016",Virginia,"Newport News","1300 block of Moyer Road",0,1,N/A
"October 21, 2016",Massachusetts,"Fall River","200 block of Warren Street",0,0,N/A
"October 20, 2016",Michigan,Detroit,"12603 Dexter Ave",0,1,N/A
"October 20, 2016","North Carolina",Wilmington,"Bradbury Court",0,0,N/A
"October 20, 2016",Illinois,"Lake Zurich (Long Grove)","3000 block of Country Lane",0,0,N/A
"October 20, 2016",Georgia,"Atlanta (Sandy Springs)","2090 Dunwoody Club Drive",0,0,N/A
"October 20, 2016",Kentucky,Lexington,"975 Red Mile Rd",0,2,N/A
"October 19, 2016",California,Gerber,"100 block of Mariposa Avenue",1,0,N/A
"October 19, 2016","North Carolina",Greenville,"Grovemont and Westpointe Drive",0,1,N/A
"October 19, 2016",Indiana,Lafayette,"2300 block of Southhaven Boulevard",0,0,N/A
"October 19, 2016",Virginia,Hampton,"500 block of Celey Street",0,1,N/A
"October 19, 2016",California,Clovis,"8600 block of North Linda Lane",0,0,N/A
"October 19, 2016",Texas,Houston,"4800 Lamonte Boulevard",1,0,N/A
"October 19, 2016",Texas,Bryan,"1300 block of Ursuline",0,1,N/A
"October 19, 2016",Virginia,Hampton,"1st block of Mariners Cove Road",1,4,N/A
"October 19, 2016",Virginia,Chesterfield,"5314 Whetstone Road",0,0,N/A
"October 19, 2016",Washington,Olympia,"400 block of Cooper Point Rd",0,0,N/A
"October 18, 2016",Florida,Plantation,"460 Northwest 3rd Avenue",1,0,N/A
"October 18, 2016",Georgia,Macon,"624 Forest Hill Road",0,1,N/A
"October 18, 2016",Pennsylvania,Philadelphia,"19th and Walnut Street",0,1,N/A
"October 18, 2016",Georgia,Savannah,"2100 block Hanson Street",0,1,N/A
"October 18, 2016",Georgia,Marietta,"300 block of Windy Hill Road",0,1,N/A
"October 18, 2016",Alabama,Huntsville,"2200 block of Evans Road",1,3,N/A
"October 18, 2016",Iowa,"Des Moines",N/A,0,0,N/A
"October 18, 2016","South Carolina",Columbia,"King and Bratton Streets",0,1,N/A
"October 17, 2016","North Carolina","Wayne (county)","202 Little River Drive",1,0,N/A
"October 17, 2016","West Virginia",Clarksburg,"Stevens Run Road",0,0,N/A
"October 17, 2016","South Carolina","Myrtle Beach (Carolina Forest)","Southgate Parkway",0,0,N/A
"October 17, 2016",Georgia,Columbus,"McNeese Drive",0,1,N/A
"October 17, 2016",Iowa,"Cedar Falls","4711 University Avenue",0,0,N/A
"October 16, 2016",Ohio,Akron,"500 block of Cordova Avenue",0,0,N/A
"October 16, 2016",Washington,Woodland,"4400 block of Northwest Hayes Avenue",0,1,N/A
"October 16, 2016",Wyoming,Sheridan,"200 block of West 10th Street",1,0,N/A
"October 16, 2016",California,"Santa Clarita","25000 block of Via Desca",0,0,N/A
"October 16, 2016",Virginia,"Fairfax (county)","3500 block of George Mason Dr",0,1,N/A
"October 16, 2016",Arizona,Tucson,"5600 block of East 26th Street",1,2,N/A
"October 16, 2016",Mississippi,Meridian,"1001 18th Street",0,0,N/A
"October 15, 2016",Texas,Houston,"15500 block of Schumann Lane",1,1,N/A
"October 15, 2016",Ohio,Cleveland,"2201 West 93rd Street",0,1,N/A
"October 15, 2016",Indiana,Indianapolis,"7200 block of East 13th Street",1,0,N/A
"October 15, 2016",Florida,"Mount Dora","1400 Eudora Road",0,1,N/A
"October 15, 2016",Louisiana,Shreveport,"7710 E Kings Highway",0,1,N/A
"October 15, 2016",Tennessee,Memphis,N/A,0,0,N/A
"October 15, 2016",Alabama,"Jefferson (county)","2600 block of Blake Way",0,1,N/A
"October 14, 2016",California,"Los Altos (Los Altos Hills)","Oak Knoll Circle",0,1,N/A
"October 14, 2016","West Virginia","Bob White",N/A,1,0,N/A
"October 14, 2016",Michigan,"Traverse City","Jacks Trail",1,1,N/A
"October 14, 2016",Louisiana,Donaldsonville,"Oak Street and W 3rd",0,0,N/A
"October 14, 2016",California,Malibu,"4986 Puesta del Sol",0,1,N/A
"October 14, 2016",Texas,Houston,Westheimer,0,1,N/A
"October 13, 2016",Utah,"Salt Lake City","2300 S Wyoming Street",0,0,N/A
"October 13, 2016",Ohio,Springfield,"1800 block of Quincy Road",0,1,N/A
"October 13, 2016",Ohio,Dayton,"344 Watervliet Avenue",0,0,N/A
"October 13, 2016",Michigan,Warren,"2020 Walter P Reuther Drive",0,0,N/A
"October 13, 2016","North Dakota","Saint Thomas","14419 County Road 3",0,1,N/A
"October 13, 2016","New Jersey",Paterson,"Caldwell Avenue",0,0,N/A
"October 12, 2016",Utah,"Salt Lake City","1690 S. 900 West",0,0,N/A
"October 12, 2016",Ohio,Cleveland,"5902 Storer Ave",0,3,N/A
"October 12, 2016",Minnesota,"Saint Cloud","3601 2nd Street S.",0,0,N/A
"October 12, 2016",Oregon,Williams,"King Mountain Trail",0,0,N/A
"October 12, 2016",Florida,"Vero Beach","1901 US 31",1,0,N/A
"October 12, 2016",Oregon,"Butte Falls",N/A,1,0,N/A
"October 12, 2016",Oklahoma,"Mayes (county)","East 630 Rd",1,0,N/A
"October 12, 2016","New Mexico",Albuquerque,"4th and Lomas",0,0,N/A
"October 11, 2016",Texas,Houston,"4005 Broadway",0,1,N/A
"October 11, 2016",Florida,"Fort Lauderdale","830 Southwest 27th Avenue",0,2,N/A
"October 11, 2016",Virginia,Martinsville,"730 E Church St",0,3,N/A
"October 11, 2016","South Carolina",Wellford,"300 block of James Raymond Court",1,0,N/A
"October 11, 2016",Texas,Beaumont,"2180 McFaddin Avenue",0,1,N/A
"October 11, 2016",Georgia,Decatur,"1300 block of Kimlie Lane",1,1,N/A
"October 11, 2016",Pennsylvania,Philadelphia,"1300 block of Hellerman St",0,0,N/A
"October 11, 2016",Texas,"San Antonio","1303 Rigsby Avenue",1,0,N/A
"October 11, 2016",Michigan,Detroit,"260 block of Merton",1,0,N/A
