"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"October 28, 2016",Minnesota,"Traverse (county)","Highway 27 and County Road 6",1,0,N/A
"October 28, 2016","New York","Corona (Queens)","116-80 Guy Brewer Blvd",0,1,N/A
"October 28, 2016",Indiana,Holton,"4000 block of North County Road 850 West",0,1,N/A
"October 28, 2016",Ohio,"North Royalton","Independence Place",1,0,N/A
"October 28, 2016",California,Sacramento,"Date Avenue and Tyler Street",1,0,N/A
"October 27, 2016",Montana,Billings,"843 Parkway Lane",1,0,N/A
"October 27, 2016","North Carolina","Wayne (county)","Sleepy Creek Road",0,1,N/A
"October 27, 2016",California,Sylmar,"13700 block of Foothill Boulevard",1,0,N/A
"October 27, 2016",Pennsylvania,Philadelphia,"3800 block of Elsinore Street",0,1,N/A
"October 27, 2016",Georgia,Elberton,"Hartwell Highway",1,0,N/A
"October 27, 2016",Florida,"Homestead (Florida City)","600 block of Northwest 3rd Avenue",0,1,N/A
"October 27, 2016",Texas,"San Antonio","200 block of Rainbow Drive",1,0,N/A
"October 26, 2016",Louisiana,"Baton Rouge",N/A,0,1,N/A
"October 26, 2016","New York",Brooklyn,"342 Remsen Avenue",0,1,N/A
"October 26, 2016",Arizona,"Lake Havasu City","1600 block of South Palo Verde Blvd.",0,1,N/A
"October 26, 2016",Texas,"Fort Worth","3000 Block of Las Vegas Trail",0,1,N/A
"October 26, 2016",Texas,Dallas,"MLK Boulevard and Meyers Street",0,1,N/A
"October 26, 2016",Oklahoma,Bartlesville,"300 block of SE Edgewood Avenue",1,0,N/A
"October 26, 2016",Texas,Carrollton,"1240 West Trinity Mills Road",1,0,N/A
"October 25, 2016",Arkansas,"Little Rock","500 block of East 8th Street",1,0,N/A
"October 25, 2016",Oregon,Portland,"8905 SW 30th Ave",0,1,N/A
"October 25, 2016","South Carolina",Greenville,"24 Bruce Road",0,1,N/A
"October 25, 2016",California,Lincoln,"270 G Street",1,0,N/A
"October 25, 2016",Delaware,Dover,"400 block of New Castle Ave.",0,1,N/A
"October 25, 2016",Oregon,"Lake Oswego","17850 Lower Boones Ferry Rd",0,1,N/A
"October 25, 2016",California,"San Francisco","Capitol Avenue and Montana Street",0,1,N/A
"October 25, 2016",Maryland,Elkton,"291 E. Pulaski Highway",2,0,N/A
"October 24, 2016",Idaho,Fruitland,"Interstate 84",0,1,N/A
"October 24, 2016","New Mexico",Tucumcari,"Interstate 40",0,1,N/A
"October 24, 2016",California,Encinitas,"Rancho Santa Fe Road and Manchester",0,1,N/A
"October 24, 2016",Arizona,Tucson,"36th and Park Avenue",0,2,N/A
"October 24, 2016",Missouri,"Saint Louis","4100 block of E Lee Ave",1,0,N/A
"October 24, 2016",Texas,"San Antonio","10603 Nacogdoches Road",0,1,N/A
"October 24, 2016",Mississippi,Diberville,"Lamey Bridge Rd",0,1,N/A
"October 23, 2016",Oklahoma,Wellston,"Highway 66 and S. 3310 Road",1,5,N/A
"October 23, 2016",California,Glendora,"700 block of West Bagnall Street",0,1,N/A
"October 23, 2016",California,"Los Angeles (Echo Park)","Sunset Boulevard and Sutherland Street",0,1,N/A
"October 23, 2016",Kentucky,Edmonton,"Junior Caffee Road",1,0,N/A
"October 23, 2016",Illinois,"Chicago (Englewood)","300 block of West 59th Place",0,1,N/A
"October 23, 2016",Minnesota,Lanesboro,"36947 Dogwood Rd",1,0,N/A
"October 23, 2016",Florida,"Lake Panasoffkee","1029 Cr 452a",1,0,N/A
"October 23, 2016",Tennessee,Nashville,"2719 Old Lebanon Rd",0,1,N/A
"October 22, 2016",Pennsylvania,Philadelphia,"56th and Haverford",0,1,N/A
"October 22, 2016",Alabama,Sterrett,"6900 block of Old Highway 280",1,0,N/A
"October 22, 2016",California,"Lake Elsinore","32500 block of Mesa Drive",1,0,N/A
"October 22, 2016",Georgia,Americus,"Upper River Rd. and Marvin McNeill Rd",0,1,N/A
"October 22, 2016",Florida,"Daytona Beach","223 S Dr Martin Luther King Jr Blvd.",0,1,N/A
"October 22, 2016",Colorado,"Colorado Springs","Brant Road and Pathfinder Drive",2,0,N/A
"October 21, 2016",Oklahoma,Tulsa,"Utica Avenue and 2nd Street",1,0,N/A
"October 21, 2016",Michigan,"Charlevoix (county)","See Road",0,1,N/A
"October 21, 2016",Washington,Auburn,"15800 block of SE 382nd Ave",1,0,N/A
"October 21, 2016","North Carolina",Waynesville,"63 N Main Street",0,1,N/A
"October 21, 2016",Ohio,Dublin,"5775 Frantz Rd",0,1,N/A
"October 21, 2016",Michigan,Harrison,"See Rd",0,1,N/A
"October 20, 2016",Florida,Jacksonville,"12700 Shims Rd",1,0,N/A
"October 20, 2016",California,"Long Beach (Naples)","100 block of The Colonnade Canal",0,1,N/A
"October 20, 2016",Illinois,"Forest Park","1300 Des Plaines Ave.",0,1,N/A
"October 19, 2016",Texas,Dallas,"3500 block of Virginia Boulevard",1,0,N/A
"October 19, 2016",Texas,Pasadena,"1100 block of London",0,1,N/A
"October 19, 2016",Texas,Dallas,"Lagow Street and Copeland Avenue",0,1,N/A
"October 19, 2016",California,"Modoc (county)","County Road 115 and County Road 170",1,1,N/A
"October 19, 2016",Ohio,Willoughby,"36300 Euclid Avenue",1,0,N/A
"October 19, 2016",Pennsylvania,Philadelphia,"Crafton and Levick Street",0,1,N/A
"October 19, 2016",Washington,Puyallup,"626 South Hill Park Drive",0,1,N/A
"October 19, 2016",Indiana,Indianapolis,"35 N Denny",0,1,N/A
"October 19, 2016",Nevada,Henderson,"Gibson Road",1,0,N/A
"October 18, 2016",Oklahoma,Tulsa,"4300 block of South 170th East Avenue",1,0,N/A
"October 18, 2016","New York",Bronx,"630 Pugsley Avenue",1,0,N/A
"October 18, 2016",Kentucky,Paris,"1919 Brent Street",1,1,N/A
"October 18, 2016",Michigan,"Benton Harbor","900 block of Pavone Street",1,0,N/A
"October 17, 2016",Arkansas,Benton,"1200 block of River Oaks",1,0,N/A
"October 17, 2016",Florida,"Miami Gardens","4601 Northwest 183rd Street",1,0,N/A
"October 17, 2016",Illinois,"Coal City","200 block of Kankakee Street",0,1,N/A
"October 16, 2016",Florida,Holiday,"5200 block of Blue Jay Drive",1,0,N/A
"October 16, 2016",Illinois,Chicago,"1000 block of North Cicero Avenue",0,1,N/A
"October 16, 2016","New Jersey","Toms River","Sand Creek Lane",0,1,N/A
"October 16, 2016",California,Vallejo,"199 Lincoln Road West",0,1,N/A
"October 16, 2016",California,"Santa Cruz","200 block of Chace Street",1,0,N/A
"October 16, 2016",Texas,Austin,"744 West William Cannon Drive",1,0,N/A
"October 15, 2016",California,Monterey,"2113 Fremont Street",0,1,N/A
"October 15, 2016",Georgia,Marietta,"Windy Hill Road",0,1,N/A
"October 15, 2016",Alabama,"Phenix City","Lee Road 851",2,0,N/A
"October 14, 2016","District of Columbia",Washington,"900 block Whaler Place",0,1,N/A
"October 14, 2016","New Jersey",Paterson,"Oak and Madison streets",0,2,N/A
"October 14, 2016","New York",Brooklyn,"656 Howard Avenue",0,1,N/A
"October 14, 2016",Texas,Dallas,"300 block of East Brownlee Avenue",2,2,N/A
"October 14, 2016",Indiana,Gary,"West 15th Avenue and Colfax Street",0,1,N/A
"October 14, 2016",Texas,Beaumont,"4020 Dowlen Road",1,0,N/A
"October 14, 2016",California,"San Francisco","1501 Sloat Boulevard",1,1,N/A
"October 13, 2016",Kentucky,Morehead,"Old Hilda Road",1,0,N/A
"October 13, 2016",Oregon,"Grants Pass","135 Northeast Terry Lane",1,0,N/A
"October 13, 2016",Georgia,Atlanta,"Tilden and Church Street",0,1,N/A
"October 13, 2016",Texas,Houston,"11600 block of Riderwood Drive",0,1,N/A
"October 13, 2016",Oklahoma,Blanchard,"250 Street and Sandstone Lane",1,0,N/A
"October 13, 2016",California,Tulare,"22400 block of Road 130",3,0,N/A
"October 13, 2016",Texas,Seguin,"1900 block of FM 464",0,1,N/A
"October 12, 2016",Washington,Kent,"437 Jason Avenue North",1,0,N/A
"October 12, 2016",Nevada,"Las Vegas","Hualapai Way and Fort Apache",1,0,N/A
"October 12, 2016",Texas,"San Angelo","East 40th Street",0,1,N/A
"October 12, 2016",Massachusetts,Boston,"136 Gladstone Street",1,2,N/A
"October 12, 2016",Louisiana,"Denham Springs","Springwood Drive",1,0,N/A
"October 12, 2016","North Carolina",Charlotte,"3250 Wilkinson Boulevard",0,1,N/A
"October 12, 2016","North Carolina",Charlotte,"118 East Woodlawn Road",0,1,N/A
"October 11, 2016",California,Concord,"Prospect Street and San Jose Avenue",1,0,N/A
"October 11, 2016",California,Soledad,"700 block of Granada Street",0,1,N/A
"October 11, 2016",Florida,"Saint Petersburg","4809 46th Ave N",0,2,N/A
"October 11, 2016",Florida,Paisley,"Nancy Avenue",0,1,N/A
"October 11, 2016",Arizona,Phoenix,"Van Buren and 35th Street",0,1,N/A
"October 11, 2016",Washington,Seattle,"Airport Way S and S Bayview Street",1,0,N/A
"October 10, 2016",Ohio,Westlake,"Detroit and Crocker roads",1,0,N/A
"October 10, 2016","North Carolina",Lumberton,"Fifth Street",1,0,N/A
"October 10, 2016",Texas,Midland,"500 block of Industrial Ave",1,0,N/A
"October 10, 2016",Colorado,Pueblo,"5627 North Elizabeth Street",0,1,N/A
"October 10, 2016",California,Irvine,I-5,1,0,N/A
"October 9, 2016","New York",Syracuse,"600 block of Walnut Avenue",1,0,N/A
"October 9, 2016",California,Pasadena,"1300 block of Huntington Drive",0,1,N/A
"October 9, 2016",Arizona,Phoenix,"AZ 101 and N 56th St",1,0,N/A
"October 9, 2016",California,Fresno,"Fresno Street and Belmont Avenue",0,1,N/A
"October 8, 2016",Texas,"San Antonio","10500 block of Ballerina Court",0,1,N/A
"October 8, 2016",Indiana,"Fort Wayne","3730 E Washington Blvd",1,0,N/A
"October 8, 2016",Washington,"Federal Way","3001 South 288th Street",1,0,N/A
"October 8, 2016",California,Modesto,"1500 block of Queens Avenue",1,0,N/A
"October 8, 2016",Oklahoma,Wetumka,"E 127 Road and N S 381 Road",1,0,N/A
"October 8, 2016",Missouri,"Kansas City","44th Street and Mersington Avenue",0,1,N/A
"October 7, 2016",Georgia,Macon,"570 Colquitt Street",1,0,N/A
"October 7, 2016",Arkansas,Benton,"1400 block of Longview Drive",1,0,N/A
"October 7, 2016",Louisiana,Alexandria,"1943 Dublin Road",1,0,N/A
"October 7, 2016",California,Wilmington,"1700 block of N Marine Ave",0,1,N/A
"October 7, 2016",Florida,Sebring,"418 Martin Luther King Jr",2,1,N/A
"October 7, 2016",Indiana,"Fort Wayne","5328 Stony Run Lane",1,0,N/A
"October 7, 2016",Georgia,Forsyth,"Johnstonville Road",0,1,N/A
"October 6, 2016",Alabama,Killen,"Highway 72",2,0,N/A
"October 6, 2016",Texas,Houston,"1504 Ben Taub Loop",1,0,N/A
"October 6, 2016",Tennessee,Humboldt,"200 block of Pleasant Hill Road",0,1,N/A
"October 6, 2016",Missouri,"Saint Louis","10700 block of Arno Dr",1,1,N/A
"October 5, 2016","South Carolina","Moncks Corner","3300 Cypress Gardens Rd",1,0,N/A
"October 5, 2016",California,Lancaster,"3200 block of West Avenue J-7",1,1,N/A
"October 5, 2016",Colorado,Boulder,"Stadium Drive",1,0,N/A
"October 5, 2016",Texas,"Fort Worth","6000 block of Tallie Road",0,1,N/A
"October 5, 2016",Utah,"Salt Lake City (Kearns)","6200 South and 5800 West",0,1,N/A
"October 4, 2016",Arkansas,Springdale,"Turner and Gates",1,0,N/A
"October 4, 2016",Florida,Brandon,"Oak Ridge Drive",1,0,N/A
"October 4, 2016",California,"Santa Monica","402 Colorado Avenue",0,1,N/A
"October 3, 2016","New Jersey","Ventnor City (Ventnor)","700 block of North Burghley",1,0,N/A
"October 3, 2016",Massachusetts,Lynn,"300 Lynn Shore Drive",1,0,N/A
"October 3, 2016",Michigan,Cedarville,"719 E Nordquist Rd",1,0,N/A
"October 2, 2016",Missouri,"Saint Louis","5000 block of Davison Ave",0,1,N/A
"October 2, 2016",California,"Los Angeles","East 45th Street and Ascot Avenue",1,0,N/A
"October 2, 2016",Ohio,Delaware,I-71,1,1,N/A
"October 2, 2016",Illinois,Markham,"16300 Dixie Highway",1,0,N/A
"October 1, 2016",Georgia,Dallas,"200 block of Park Street",0,1,N/A
"October 1, 2016","West Virginia",Hometown,"6th Avenue North",1,0,N/A
"October 1, 2016",California,"Los Angeles","107th Street and Western Avenue",1,0,N/A
"September 30, 2016",Wisconsin,Hayward,"Highway 77",0,1,N/A
"September 30, 2016","New Jersey",Newark,"500 block of Seventh Street",2,0,N/A
