"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"November 20, 2016","North Carolina",Charlotte,"6200 block of Rock Lake Drive",1,0,N/A
"November 19, 2016",Oklahoma,"Oklahoma City","1300 block of SW 21st Street",2,1,N/A
"November 19, 2016","New Jersey",Garfield,"Harrsion Avenue and Clark Street",0,1,N/A
"November 19, 2016",Mississippi,Gulfport,"50 block of 52nd Street",0,1,N/A
"November 18, 2016","South Carolina",Clearwater,"1022 Fairview Road",1,1,N/A
"November 18, 2016",Illinois,Zion,"3000 block of Elisha",0,1,N/A
"November 18, 2016",Illinois,Peoria,"1800 block of North Atlantic Avenue",0,2,N/A
"November 18, 2016",Kentucky,Louisville,"3815 Northumberland Drive",1,0,N/A
"November 18, 2016","New York","Staten Island","Forest Ave",0,0,N/A
"November 18, 2016",Oklahoma,"Oklahoma City","6000 block of Douglas Avenue",0,0,N/A
"November 18, 2016",Nebraska,Omaha,"52nd St and Pinkney St",0,1,N/A
"November 18, 2016",Michigan,Detroit,"17100  block of Ward Avenue",1,0,N/A
"November 17, 2016",Iowa,"Cedar Rapids","4122 Wilson Avenue SW",0,0,N/A
"November 17, 2016",Nebraska,Omaha,"25th Ave and Newport Ave",0,0,N/A
"November 17, 2016",Louisiana,Shreveport,"2900 block of Anna Street",0,0,N/A
"November 16, 2016","North Carolina","Lenoir (county)","Highway 258",0,0,N/A
"November 16, 2016",Kentucky,Lexington,"State Street",0,1,N/A
"November 16, 2016","New York",Bronx,"Grand Concourse",0,1,N/A
"November 16, 2016",Alabama,Birmingham,"4th Avenue North and Center Street",0,0,N/A
"November 16, 2016","New York","Center Moriches","Amanda Way",0,0,N/A
"November 16, 2016","North Carolina",Kannapolis,"200 block of Cedar Brook Drive",0,0,N/A
"November 16, 2016",Arizona,Buckeye,"West Watkins Street and 231st Avenue",0,1,N/A
"November 16, 2016",Texas,Tomball,"24200 block of FM 2978",0,1,N/A
"November 16, 2016","North Dakota",Bismarck,"2100 block of East Divide Ave",0,0,N/A
"November 16, 2016",Oklahoma,Collinsville,N/A,0,0,N/A
"November 16, 2016",Texas,Austin,"1900 Block of Barton Springs Rd",0,0,N/A
"November 16, 2016",Ohio,Elyria,"Woodland Avenue",0,0,N/A
"November 16, 2016",Texas,Dallas,"4500 Block of Spring Garden Ave",0,1,N/A
"November 15, 2016",Connecticut,Bridgeport,"Hancock Avenue",0,0,N/A
"November 15, 2016",Oklahoma,"Durant (Silo)",N/A,0,0,N/A
"November 15, 2016",Pennsylvania,"Camp Hill","1 Green Lane Dr",0,0,N/A
"November 15, 2016",Kentucky,Lexington,"Henton Road",0,0,N/A
"November 15, 2016",Florida,Tampa,"12702 Bruce B Downs Blvd",0,0,N/A
"November 15, 2016",Florida,"Fort Pierce","1400 block of Havana Avenue",1,0,N/A
"November 15, 2016","New York","Valley Stream","Catherine Street",0,0,N/A
"November 15, 2016",Georgia,Columbus,"100 block of Ticknor Drive",0,1,N/A
"November 15, 2016",Illinois,Champaign,N/A,0,0,N/A
"November 15, 2016",Louisiana,"New Orleans","1400 block of Spain Street",1,1,N/A
"November 15, 2016","West Virginia","Kanawha (county)","230 Sharon Hollow Road",0,1,N/A
"November 15, 2016","South Carolina","North Charleston","Easy Street",0,0,N/A
"November 15, 2016",Georgia,Albany,"400 block of Cason Street",0,0,N/A
"November 15, 2016","South Carolina",Orangeburg,"Caesar Court",0,1,N/A
"November 15, 2016",Texas,"San Antonio","8600 block of Fairhaven",0,1,N/A
"November 15, 2016",Texas,Rosharon,"5100 block of Apollo Lane",1,0,N/A
"November 14, 2016",Texas,Houston,"Rowell Court",0,3,N/A
"November 14, 2016",California,Fremont,"42900 block of Fremont Boulevard",0,1,N/A
"November 14, 2016",Oklahoma,Tulsa,"11327 East 23rd Street",0,0,N/A
"November 14, 2016",Kansas,Wichita,"1400 block of East Morris",1,0,N/A
"November 14, 2016",Illinois,Rockford,"2300 block of Overdene Avenue",0,0,N/A
"November 14, 2016",Kentucky,Greenville,"200 block of Walnut Street",0,0,N/A
"November 14, 2016","New York",Gloversville,"22 East Pine Street",1,0,N/A
"November 14, 2016",Florida,"Fernandina Beach (Amelia Village)",N/A,0,0,N/A
"November 14, 2016","South Carolina",Spartanburg,"Vanderbilt Road",0,1,N/A
"November 14, 2016",Massachusetts,Brockton,"Torrey St",0,1,N/A
"November 13, 2016","North Carolina",Raleigh,"3224 Shire Lane",0,2,N/A
"November 13, 2016",Michigan,"Tawas City","800 block of Fir Street",1,1,N/A
"November 13, 2016",Florida,Pensacola,"North R Street",0,0,N/A
"November 13, 2016",Wisconsin,"La Crosse","1200 Block of Cunningham St",0,1,N/A
"November 13, 2016",Tennessee,Memphis,"Dee Rd and Perkins",0,0,N/A
"November 13, 2016",Texas,"San Antonio","4000 block of Sunrise Creek",0,0,N/A
"November 13, 2016",Iowa,Davenport,"400 block of East Pleasant Street",0,0,N/A
"November 12, 2016",Michigan,Saginaw,"Brockway St and N Center Rd",0,0,N/A
"November 12, 2016",Florida,Loxahatchee,"17300 block of 72nd Rd N",0,0,N/A
"November 12, 2016",Massachusetts,Boston,"659 Hyde Park Ave",0,1,N/A
"November 12, 2016",Virginia,Richmond,"4900 block of Orcutt Lane",0,1,N/A
"November 12, 2016",Washington,"Seattle (Shoreline)","14500 block of Whitman Avenue North",1,0,N/A
"November 11, 2016",Kansas,"Prairie Village","6800 block of Granada Rd",0,0,N/A
"November 11, 2016",Michigan,Baroda,"221 E Snow Rd",0,1,N/A
"November 11, 2016",Texas,Lubbock,"6700 Block of 1st Street",0,1,N/A
"November 11, 2016",Illinois,Rockford,"2400 block of Paradise Boulevard",0,0,N/A
"November 11, 2016",Delaware,Dover,"1st block of S. New Street",0,0,N/A
"November 11, 2016",California,Visalia,"9000 block of K Road",1,0,N/A
"November 11, 2016",Massachusetts,Worcester,"Fielding St",0,0,N/A
"November 11, 2016",Missouri,"Saint Louis","3622 Page Boulevard",0,1,N/A
"November 11, 2016",Georgia,Newnan,"252 Mt. Carmel Road",0,0,N/A
"November 11, 2016",California,"San Bernardino","7000 block of Dwight Way",0,0,N/A
"November 11, 2016","North Carolina","Fuquay Varina","1713 McLaurin Lane",2,0,N/A
"November 10, 2016",Nebraska,Omaha,"58th and Corby",0,1,N/A
"November 10, 2016",Florida,Ocala,"2833 Northeast 7th Street",0,0,N/A
"November 10, 2016",Massachusetts,Worcester,"Dutton Avenue",0,0,N/A
"November 10, 2016",Pennsylvania,Philadelphia,"Willington Street",0,0,N/A
"November 10, 2016",Virginia,Portsmouth,"1000 block of Melvin Drive",0,1,N/A
"November 10, 2016",Virginia,Martinsville,"2052 Stoney Mountain Road",1,0,N/A
"November 9, 2016",Tennessee,Memphis,N/A,0,0,N/A
"November 9, 2016",Delaware,Bridgeville,"2000 block of Windy Lane",0,0,N/A
"November 9, 2016",Pennsylvania,Pittsburgh,"100 block of Bausman Street",0,0,N/A
"November 9, 2016",Illinois,Bloomington,"1528 Julie Drive",0,1,N/A
"November 9, 2016",Georgia,"Atlanta (Dunwoody)","6750 Peachtree Industrial Boulevard",0,0,N/A
"November 9, 2016",Missouri,"Saint Louis","10400 block of Castle Drive",0,0,N/A
"November 8, 2016","New York","New York (Manhattan)","West 188th Street",0,2,N/A
"November 8, 2016",Ohio,"Cincinnati (North College Hill)","1900 block of Dallas Avenue",1,1,N/A
"November 8, 2016",Tennessee,Nashville,"Old Hickory Boulevard and Donelson Avenue",0,0,N/A
"November 8, 2016",Texas,Brownsville,"Linda Lane",0,1,N/A
"November 8, 2016",Michigan,Jackson,"400 block of Jefferson Street",1,0,N/A
"November 7, 2016",Florida,Lakeland,"3237 Cleveland Heights Boulevard",0,0,N/A
"November 7, 2016",Arkansas,"Fort Smith","2901 North J Street",0,1,N/A
"November 7, 2016",Texas,Austin,"11500 block of Moore Rd",0,1,N/A
"November 6, 2016",Pennsylvania,Hazleton,"West 1st Street",0,1,N/A
"November 6, 2016",Arizona,"Pinal (county)","5800 block of North Begonia Street",0,1,N/A
"November 6, 2016","West Virginia",Pinch,"Caesar Driver",0,1,N/A
"November 5, 2016",Indiana,"Floyds Knobs","3900 block of Vale Hill Drive",1,0,N/A
"November 5, 2016",Kentucky,Louisville,N/A,1,0,N/A
"November 5, 2016",Tennessee,Memphis,"1400 Greenbrook Pkwy",0,0,N/A
"November 5, 2016",Texas,"Fort Worth",N/A,0,1,N/A
"November 5, 2016",Nevada,"Las Vegas","6300 Block of Sandpiper Way",1,0,N/A
"November 4, 2016",Minnesota,"Saint Paul (Lauderdale)","1700 Block of Eustis St",0,1,N/A
"November 4, 2016","New York",Bronx,"1575 Noble Avenue",2,1,N/A
"November 4, 2016",Florida,Tampa,"6900 Block of Society Drive",0,0,N/A
"November 4, 2016",Michigan,"Muskegon (Muskegon Heights)","Hovey Street",0,1,N/A
"November 4, 2016",Arizona,Tolleson,"100th Avenue and Williams Street",0,1,N/A
"November 4, 2016",Pennsylvania,Uniontown,"Lennox Street",1,0,N/A
"November 4, 2016",California,"Elk Grove","8400 block of Modena Way",0,0,N/A
"November 4, 2016",Oklahoma,Tulsa,"200 Block of South 181st East Avenue",0,0,N/A
"November 3, 2016",Massachusetts,Worcester,"Sunderland Rd",0,1,N/A
"November 3, 2016","New York",Southampton,"Squires Boulevard",0,0,N/A
"November 3, 2016",Florida,Melbourne,N/A,0,0,N/A
"November 3, 2016",Florida,Tampa,"McLaurin Drive",0,0,N/A
"November 3, 2016","North Carolina",Salisbury,"1200 block of W. Horah Street",0,1,N/A
"November 3, 2016",Delaware,Wilmington,"400 block of West 25th",0,1,N/A
"November 3, 2016",Colorado,"Colorado Springs","1700 S. Nevada Avenue",0,0,N/A
"November 2, 2016",Indiana,"South Bend","2100 block of South Franklin Street",0,1,N/A
"November 2, 2016","South Carolina",Columbia,"300 Block of May Oak Road",0,0,N/A
"November 2, 2016",Indiana,Gary,"200 block of Taft St",0,1,N/A
"November 2, 2016","South Carolina","Horry (county)","Green Sea Rd S",0,1,N/A
"November 2, 2016",California,"San Bernardino","970 59th Street",0,1,N/A
"November 1, 2016","New York",Buffalo,"1000 Block of Lovejoy",0,2,N/A
"November 1, 2016",Florida,"Kissimmee (Poinciana)","600 block of Royalty Court",0,0,N/A
"November 1, 2016",Missouri,"Saint Louis","4100 block of Taft Ave",2,0,N/A
"November 1, 2016",Washington,"Kent (Covington)","25700 block of 160th Pl SE",0,2,N/A
"November 1, 2016",Florida,Jacksonville,"5624 Cagle Rd",0,1,N/A
"November 1, 2016",Texas,"Corpus Christi","Deer Creek",0,0,N/A
"November 1, 2016",Alabama,Birmingham,"4100 block of Pinson Valley Parkway",0,1,N/A
"November 1, 2016",Ohio,"Hamilton (Lindenwald)",N/A,0,1,N/A
"November 1, 2016",Missouri,Columbia,"5400 block of Bethel Church Road",0,1,N/A
"October 31, 2016","North Carolina",Monroe,"South Johnson Street",0,1,N/A
"October 31, 2016",Tennessee,Madison,"146 Archwood Place",0,1,N/A
"October 31, 2016",Florida,Naples,"83 Truman Circle",0,0,N/A
"October 31, 2016",Florida,Pensacola,"2400 block of West Maxwell Street",0,2,N/A
"October 31, 2016",Tennessee,"Mount Juliet","Crestview Drive",1,0,N/A
"October 31, 2016",Illinois,Wheeling,"600 block of Eastchester Rd",0,1,N/A
"October 31, 2016",Georgia,Atlanta,"1205 Metropolitan Avenue SE",1,0,N/A
"October 31, 2016","North Dakota",Fargo,"1900 block of Sixth St South",0,0,N/A
"October 31, 2016",Florida,Sanford,"200 block of Hays Drive",2,0,N/A
"October 31, 2016",California,Turlock,"North Thor Street",1,0,N/A
"October 31, 2016",Pennsylvania,Williamsport,"613 Poplar Street",2,0,N/A
"October 31, 2016",Ohio,Middletown,"3100 block of Yale Drive",0,0,N/A
"October 30, 2016",Massachusetts,Amherst,"South East Street",0,2,N/A
"October 30, 2016",Missouri,"Saint Joseph","McQueen Road",1,0,N/A
"October 30, 2016",Kentucky,Louisville,"4300 block of River Park Drive",0,1,N/A
"October 30, 2016",Florida,Ocala,"5700 block of Northwest Gainesville Road",0,1,N/A
